"p","influenced"
"http://dbpedia.org/resource/Friedrich_Nietzsche","http://rdf.freebase.com/ns/m.02wh0"
"http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel","http://rdf.freebase.com/ns/m.039n1"
"http://dbpedia.org/resource/George_Berkeley","http://rdf.freebase.com/ns/m.034ms"
"http://dbpedia.org/resource/George_Boole","http://rdf.freebase.com/ns/m.09jzz"
"http://dbpedia.org/resource/George_Santayana","http://rdf.freebase.com/ns/m.018wj9"
"http://dbpedia.org/resource/Giacomo_Leopardi","http://rdf.freebase.com/ns/m.0c8cl"
"http://dbpedia.org/resource/Henri_Bergson","http://rdf.freebase.com/ns/m.03j43"
"http://dbpedia.org/resource/Henry_David_Thoreau","http://rdf.freebase.com/ns/m.0bwx3"
"http://dbpedia.org/resource/Herbert_Spencer","http://rdf.freebase.com/ns/m.01kznw"
"http://dbpedia.org/resource/Homer","http://rdf.freebase.com/ns/m.03k0n"
"http://dbpedia.org/resource/Hugo_Grotius","http://rdf.freebase.com/ns/m.0hl94"
"http://dbpedia.org/resource/Immanuel_Kant","http://rdf.freebase.com/ns/m.03sbs"
"http://dbpedia.org/resource/Jean-Jacques_Rousseau","http://rdf.freebase.com/ns/m.0420y"
"http://dbpedia.org/resource/Jean_Bodin","http://rdf.freebase.com/ns/m.01nywz"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://rdf.freebase.com/ns/m.0350t"
"http://dbpedia.org/resource/John_Dewey","http://rdf.freebase.com/ns/m.04411"
"http://dbpedia.org/resource/John_Locke","http://rdf.freebase.com/ns/m.043s3"
"http://dbpedia.org/resource/John_Stuart_Mill","http://rdf.freebase.com/ns/m.03_hd"
"http://dbpedia.org/resource/Jos%C3%A9_de_Espronceda","http://rdf.freebase.com/ns/m.033nbj"
"http://dbpedia.org/resource/Karl_Marx","http://rdf.freebase.com/ns/m.048cl"
"http://dbpedia.org/resource/Kuno_Fischer","http://rdf.freebase.com/ns/m.01b5j7"
"http://dbpedia.org/resource/Lucretius","http://rdf.freebase.com/ns/m.0987k"
"http://dbpedia.org/resource/Ludwig_Wittgenstein","http://rdf.freebase.com/ns/m.04hcw"
"http://dbpedia.org/resource/Mencius","http://rdf.freebase.com/ns/m.01b_fn"
"http://dbpedia.org/resource/Michel_de_Montaigne","http://rdf.freebase.com/ns/m.0c2cl"
"http://dbpedia.org/resource/Niccol%C3%B2_Machiavelli","http://rdf.freebase.com/ns/m.05cvs"
"http://dbpedia.org/resource/Omar_Khayy%C3%A1m","http://rdf.freebase.com/ns/m.0m_hz"
"http://dbpedia.org/resource/Peter_Kropotkin","http://rdf.freebase.com/ns/m.0dgq9"
"http://dbpedia.org/resource/Plato","http://rdf.freebase.com/ns/m.05qmj"
"http://dbpedia.org/resource/Ralph_Waldo_Emerson","http://rdf.freebase.com/ns/m.06jkm"
"http://dbpedia.org/resource/Ren%C3%A9_Descartes","http://rdf.freebase.com/ns/m.06csk"
"http://dbpedia.org/resource/Seneca_the_Younger","http://rdf.freebase.com/ns/m.0j_8y"
"http://dbpedia.org/resource/Thomas_Hobbes","http://rdf.freebase.com/ns/m.07c37"
"http://dbpedia.org/resource/Thomas_Paine","http://rdf.freebase.com/ns/m.07kwl"
"http://dbpedia.org/resource/William_James","http://rdf.freebase.com/ns/m.0mj0c"
"http://dbpedia.org/resource/William_Petty","http://rdf.freebase.com/ns/m.01yfj1"
"http://dbpedia.org/resource/Zhu_Xi","http://rdf.freebase.com/ns/m.01kdw9"
"http://dbpedia.org/resource/Gajanan_Maharaj","http://rdf.freebase.com/ns/m.05qhyz"
"http://dbpedia.org/resource/J._P._Moreland","http://rdf.freebase.com/ns/m.05t65j"
"http://dbpedia.org/resource/Omraam_Mikha%C3%ABl_A%C3%AFvanhov","http://rdf.freebase.com/ns/m.03xbs6"
"http://dbpedia.org/resource/Abdolkarim_Soroush","http://rdf.freebase.com/ns/m.04mjx0"
"http://dbpedia.org/resource/Abu_al-Qasim_al-Khoei","http://rdf.freebase.com/ns/m.036h4t"
"http://dbpedia.org/resource/David_Ray_Griffin","http://rdf.freebase.com/ns/m.05zjkz"
"http://dbpedia.org/resource/John_Hick","http://rdf.freebase.com/ns/m.0530xz"
"http://dbpedia.org/resource/Kwame_Anthony_Appiah","http://rdf.freebase.com/ns/m.0457hc"
"http://dbpedia.org/resource/Michael_Ruse","http://rdf.freebase.com/ns/m.051pxg"
"http://dbpedia.org/resource/Nikolai_Fyodorovich_Fyodorov","http://rdf.freebase.com/ns/m.06jxx8"
"http://dbpedia.org/resource/Norberto_Bobbio","http://rdf.freebase.com/ns/m.04_0vt"
"http://dbpedia.org/resource/Peter_Achinstein","http://rdf.freebase.com/ns/m.049_lx"
"http://dbpedia.org/resource/Peter_Kreeft","http://rdf.freebase.com/ns/m.05j9pp"
"http://dbpedia.org/resource/Roberto_Mangabeira_Unger","http://rdf.freebase.com/ns/m.056xnr"
"http://dbpedia.org/resource/Futa_Helu","http://rdf.freebase.com/ns/m.0cw5lj"
"http://dbpedia.org/resource/Archytas","http://rdf.freebase.com/ns/m.01k8rs"
"http://dbpedia.org/resource/Aristippus","http://rdf.freebase.com/ns/m.01lfpy"
"http://dbpedia.org/resource/Averroism","http://rdf.freebase.com/ns/m.01bwv_"
"http://dbpedia.org/resource/Christine_Korsgaard","http://rdf.freebase.com/ns/m.01bqsn"
"http://dbpedia.org/resource/David_Pearce_(philosopher)","http://rdf.freebase.com/ns/m.01lmjr"
"http://dbpedia.org/resource/Emil_Cioran","http://rdf.freebase.com/ns/m.01l8_n"
"http://dbpedia.org/resource/Ibn_Arabi","http://rdf.freebase.com/ns/m.01cg5t"
"http://dbpedia.org/resource/Jean-Fran%C3%A7ois_Lyotard","http://rdf.freebase.com/ns/m.01k3dv"
"http://dbpedia.org/resource/Johann_Friedrich_Herbart","http://rdf.freebase.com/ns/m.01b5fd"
"http://dbpedia.org/resource/Johann_Gustav_Droysen","http://rdf.freebase.com/ns/m.01b38r"
"http://dbpedia.org/resource/John_Selden","http://rdf.freebase.com/ns/m.01c0ss"
"http://dbpedia.org/resource/John_Toland","http://rdf.freebase.com/ns/m.01l8wn"
"http://dbpedia.org/resource/Mario_Bunge","http://rdf.freebase.com/ns/m.01ckmh"
"http://dbpedia.org/resource/Moritz_Schlick","http://rdf.freebase.com/ns/m.01dfd4"
"http://dbpedia.org/resource/Paul_Gottfried","http://rdf.freebase.com/ns/m.01h_pp"
"http://dbpedia.org/resource/Philo","http://rdf.freebase.com/ns/m.01dvk1"
"http://dbpedia.org/resource/Richard_Swinburne","http://rdf.freebase.com/ns/m.01m3q2"
"http://dbpedia.org/resource/Thomas_Hill_Green","http://rdf.freebase.com/ns/m.01f0h6"
"http://dbpedia.org/resource/Keith_Ward","http://rdf.freebase.com/ns/m.0bmm5j"
"http://dbpedia.org/resource/Rebecca_Goldstein","http://rdf.freebase.com/ns/m.0c5rjs"
"http://dbpedia.org/resource/Sakya_Trizin","http://rdf.freebase.com/ns/m.0g5lv5"
"http://dbpedia.org/resource/Stephen_Law","http://rdf.freebase.com/ns/m.0c8mf9"
"http://dbpedia.org/resource/Franz_Rosenzweig","http://rdf.freebase.com/ns/m.01hk6q"
"http://dbpedia.org/resource/George_Croom_Robertson","http://rdf.freebase.com/ns/m.01l6cy"
"http://dbpedia.org/resource/Irving_Kristol","http://rdf.freebase.com/ns/m.01hcmw"
"http://dbpedia.org/resource/Rudolf_Christoph_Eucken","http://rdf.freebase.com/ns/m.01h90j"
"http://dbpedia.org/resource/Alain_Borer","http://rdf.freebase.com/ns/m.05whbk2"
"http://dbpedia.org/resource/Delfim_Santos","http://rdf.freebase.com/ns/m.06znfjs"
"http://dbpedia.org/resource/Gustavo_Bueno","http://rdf.freebase.com/ns/m.05p5zm_"
"http://dbpedia.org/resource/Grace_Ji-Sun_Kim","http://rdf.freebase.com/ns/m.0h680xz"
"http://dbpedia.org/resource/Patrick_Suppes","http://rdf.freebase.com/ns/m.0cps10"
"http://dbpedia.org/resource/Ren%C3%A9_Gu%C3%A9non","http://rdf.freebase.com/ns/m.032xc4"
"http://dbpedia.org/resource/Wolfi_Landstreicher","http://rdf.freebase.com/ns/m.0557ff"
"http://dbpedia.org/resource/Mario_Javier_Saban","http://rdf.freebase.com/ns/m.05mxfcg"
"http://dbpedia.org/resource/P._K._Pokker","http://rdf.freebase.com/ns/m.05zy64d"
"http://dbpedia.org/resource/Paul_Copan","http://rdf.freebase.com/ns/m.05whhzk"
"http://dbpedia.org/resource/Shabir_Ally","http://rdf.freebase.com/ns/m.07s3b3g"
"http://dbpedia.org/resource/Augusto_Ponzio","http://rdf.freebase.com/ns/m.05x1k28"
"http://dbpedia.org/resource/Austin_Dacey","http://rdf.freebase.com/ns/m.02vr8pw"
"http://dbpedia.org/resource/Goran_%C5%A0vob","http://rdf.freebase.com/ns/m.0hr4c6j"
"http://dbpedia.org/resource/Nade%C5%BEda_%C4%8Ca%C4%8Dinovi%C4%8D","http://rdf.freebase.com/ns/m.0hnf3b6"
"http://dbpedia.org/resource/Pavel_Gregori%C4%87","http://rdf.freebase.com/ns/m.0h7m39s"
"http://dbpedia.org/resource/Shah_Abdul_Hannan","http://rdf.freebase.com/ns/m.0hndyv6"
"http://dbpedia.org/resource/Alex_Battler","http://rdf.freebase.com/ns/m.0glqm6z"
"http://dbpedia.org/resource/Berit_Brogaard","http://rdf.freebase.com/ns/m.0gyvgbm"
"http://dbpedia.org/resource/Mohammad_Mansoornejad","http://rdf.freebase.com/ns/m.0gjdh4c"
"http://dbpedia.org/resource/Norbert_Schmitt","http://rdf.freebase.com/ns/m.0gtwzq6"
"http://dbpedia.org/resource/Olavo_de_Carvalho","http://rdf.freebase.com/ns/m.022kp6"
"http://dbpedia.org/resource/Syed_Mahmood_Khundmiri","http://rdf.freebase.com/ns/m.0gtw5y5"
"http://dbpedia.org/resource/Zolt%C3%A1n_D%C3%B6rnyei","http://rdf.freebase.com/ns/m.0gtxb6l"
"http://dbpedia.org/resource/John_Mearsheimer","http://rdf.freebase.com/ns/m.03wchs"
"http://dbpedia.org/resource/Lorenzo_Pe%C3%B1a","http://rdf.freebase.com/ns/m.05zmz4t"
"http://dbpedia.org/resource/Bernard_Delfgaauw","http://rdf.freebase.com/ns/m.02pxhrf"
"http://dbpedia.org/resource/Shannon_C._Stimson","http://rdf.freebase.com/ns/m.0j4612n"
"http://dbpedia.org/resource/Estanislao_Zuleta","http://rdf.freebase.com/ns/m.07mnbj"
"http://dbpedia.org/resource/R%C5%AF%C5%BEena_Greben%C3%AD%C4%8Dkov%C3%A1","http://rdf.freebase.com/ns/m.0g9wjdr"
"http://dbpedia.org/resource/Barbara_Skarga","http://rdf.freebase.com/ns/m.0h1bsd5"
"http://dbpedia.org/resource/Tina_Fernandes_Botts","http://rdf.freebase.com/ns/m.011jlxm0"
"http://dbpedia.org/resource/John_Mohammed_Butt","http://rdf.freebase.com/ns/m.0g9zf64"
"http://dbpedia.org/resource/Miura_Baien","http://rdf.freebase.com/ns/m.0660b2t"
"http://dbpedia.org/resource/Aldo_Capitini","http://rdf.freebase.com/ns/m.0dlnbdt"
"http://dbpedia.org/resource/Abu_Abd_al-Rahman_Ibn_Aqil_al-Zahiri","http://rdf.freebase.com/ns/m.0py2rj3"
"http://dbpedia.org/resource/Jakob_Schegk","http://rdf.freebase.com/ns/m.0dgq85p"
"http://dbpedia.org/resource/Jane_Heal","http://rdf.freebase.com/ns/m.0c4jv4p"
"http://dbpedia.org/resource/Sally_Haslanger","http://rdf.freebase.com/ns/m.0gl012w"
"http://dbpedia.org/resource/Susan_Hurley","http://rdf.freebase.com/ns/m.03g_595"
"http://dbpedia.org/resource/Matthew_Kramer","http://rdf.freebase.com/ns/m.05x1jq_"
"http://dbpedia.org/resource/Lev_Kreft","http://rdf.freebase.com/ns/m.0k28szw"
"http://dbpedia.org/resource/Hameeduddin_Aqil","http://rdf.freebase.com/ns/m.0fqs15v"
"http://dbpedia.org/resource/Helmut_Wautischer","http://rdf.freebase.com/ns/m.0h3x7n6"
"http://dbpedia.org/resource/Bertrando_Spaventa","http://rdf.freebase.com/ns/m.0n8zwb8"
"http://dbpedia.org/resource/Sean_Dorrance_Kelly","http://rdf.freebase.com/ns/m.0gds1lv"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://rdf.freebase.com/ns/m.01y58x"
"http://dbpedia.org/resource/Albert_Camus","http://rdf.freebase.com/ns/m.0lcx"
"http://dbpedia.org/resource/Dallas_Willard","http://rdf.freebase.com/ns/m.05bkmp"
"http://dbpedia.org/resource/Edward_Abramowski","http://rdf.freebase.com/ns/m.08zg_h"
"http://dbpedia.org/resource/Ferdinand_de_Saussure","http://rdf.freebase.com/ns/m.02zk8"
"http://dbpedia.org/resource/Gy%C3%B6rgy_Mih%C3%A1ly_Vajda","http://rdf.freebase.com/ns/m.0gyscs1"
"http://dbpedia.org/resource/Israel_Scheffler","http://rdf.freebase.com/ns/m.05w67vs"
"http://dbpedia.org/resource/Israr_Ahmed","http://rdf.freebase.com/ns/m.07s3fm"
"http://dbpedia.org/resource/Lori_Gruen","http://rdf.freebase.com/ns/m.0jkxyyf"
"http://dbpedia.org/resource/Martha_Nussbaum","http://rdf.freebase.com/ns/m.01y3j6"
"http://dbpedia.org/resource/Max_Scheler","http://rdf.freebase.com/ns/m.03crz1"
"http://dbpedia.org/resource/Will_Kymlicka","http://rdf.freebase.com/ns/m.03hnbb"
"http://dbpedia.org/resource/David_Gauthier","http://rdf.freebase.com/ns/m.0cwph"
"http://dbpedia.org/resource/Derek_Parfit","http://rdf.freebase.com/ns/m.0g8nz"
"http://dbpedia.org/resource/Hypatia","http://rdf.freebase.com/ns/m.09kjn"
"http://dbpedia.org/resource/Jacques_Derrida","http://rdf.freebase.com/ns/m.0dzkq"
"http://dbpedia.org/resource/Michel_Foucault","http://rdf.freebase.com/ns/m.0ct9_"
"http://dbpedia.org/resource/William_Alston","http://rdf.freebase.com/ns/m.081l4"
"http://dbpedia.org/resource/Hamid_Dabashi","http://rdf.freebase.com/ns/m.08x12g"
"http://dbpedia.org/resource/Ahmed_bin_Hamad_al-Khalili","http://rdf.freebase.com/ns/m.080wln"
"http://dbpedia.org/resource/Chris_Bateman","http://rdf.freebase.com/ns/m.090yzw"
"http://dbpedia.org/resource/James_Rachels","http://rdf.freebase.com/ns/m.09g15n"
"http://dbpedia.org/resource/Javed_Ahmad_Ghamidi","http://rdf.freebase.com/ns/m.098f5y"
"http://dbpedia.org/resource/Julian_Savulescu","http://rdf.freebase.com/ns/m.0bd189"
"http://dbpedia.org/resource/Philippe_Sands","http://rdf.freebase.com/ns/m.0b7zkf"
"http://dbpedia.org/resource/Susan_Saegert","http://rdf.freebase.com/ns/m.082hgj"
"http://dbpedia.org/resource/William_Wollaston","http://rdf.freebase.com/ns/m.0q250"
"http://dbpedia.org/resource/Auguste_Comte","http://rdf.freebase.com/ns/m.0zz2v"
"http://dbpedia.org/resource/Pierre_Bourdieu","http://rdf.freebase.com/ns/m.0rls8"
"http://dbpedia.org/resource/Samuel_Bailey","http://rdf.freebase.com/ns/m.0121dm"
"http://dbpedia.org/resource/Bas_van_Fraassen","http://rdf.freebase.com/ns/m.04ztyb"
"http://dbpedia.org/resource/David_Blitz","http://rdf.freebase.com/ns/m.09cby_"
"http://dbpedia.org/resource/Dimitris_Liantinis","http://rdf.freebase.com/ns/m.04jl6x1"
"http://dbpedia.org/resource/Iqbal_Azeem","http://rdf.freebase.com/ns/m.0_qghbc"
"http://dbpedia.org/resource/Maurice_Halbwachs","http://rdf.freebase.com/ns/m.03ftsv"
"http://dbpedia.org/resource/Sachal_Sarmast","http://rdf.freebase.com/ns/m.09d2z6"
"http://dbpedia.org/resource/Aenesidemus","http://rdf.freebase.com/ns/m.0182n0"
"http://dbpedia.org/resource/Eric_Voegelin","http://rdf.freebase.com/ns/m.01b5l3"
"http://dbpedia.org/resource/Sh%C5%ABz%C5%8D_Kuki","http://rdf.freebase.com/ns/m.019hvw"
"http://dbpedia.org/resource/Muzaffar_Warsi","http://rdf.freebase.com/ns/m.03c9b22"
"http://dbpedia.org/resource/Albert_Rivaud","http://rdf.freebase.com/ns/m.02z89x_"
"http://dbpedia.org/resource/Charles_Hartshorne","http://rdf.freebase.com/ns/m.02svrd"
"http://dbpedia.org/resource/Constantin_Brunner","http://rdf.freebase.com/ns/m.02y190"
"http://dbpedia.org/resource/Duncan_Kennedy_(legal_philosopher)","http://rdf.freebase.com/ns/m.01rmh0"
"http://dbpedia.org/resource/Boris_Kagarlitsky","http://rdf.freebase.com/ns/m.02qtckm"
"http://dbpedia.org/resource/Georg_Morgenstierne","http://rdf.freebase.com/ns/m.02wbzzs"
"http://dbpedia.org/resource/Iain_Hamilton_Grant","http://rdf.freebase.com/ns/m.03m4265"
"http://dbpedia.org/resource/Tommaso_Palamidessi","http://rdf.freebase.com/ns/m.02r6dnb"
"http://dbpedia.org/resource/Paul_de_Man","http://rdf.freebase.com/ns/m.01t22k"
"http://dbpedia.org/resource/Roger_Garaudy","http://rdf.freebase.com/ns/m.01ss37"
"http://dbpedia.org/resource/Rigas_Feraios","http://rdf.freebase.com/ns/m.04dbhw"
"http://dbpedia.org/resource/Werner_Krieglstein","http://rdf.freebase.com/ns/m.04y8kpg"
"http://dbpedia.org/resource/Bar_Hebraeus","http://rdf.freebase.com/ns/m.01_j2k"
"http://dbpedia.org/resource/Wilfrid_Sellars","http://rdf.freebase.com/ns/m.01y1jz"
"http://dbpedia.org/resource/Carson_Cistulli","http://rdf.freebase.com/ns/m.025w_mw"
"http://dbpedia.org/resource/Gerald_Cohen","http://rdf.freebase.com/ns/m.05_3k7"
"http://dbpedia.org/resource/Kevin_Mulligan","http://rdf.freebase.com/ns/m.02rs3pv"
"http://dbpedia.org/resource/Jes%C3%BAs_Padilla_G%C3%A1lvez","http://rdf.freebase.com/ns/m.04jkjys"
"http://dbpedia.org/resource/Kenneth_M._Sayre","http://rdf.freebase.com/ns/m.012ghwwg"
"http://dbpedia.org/resource/Vittorio_H%C3%B6sle","http://rdf.freebase.com/ns/m.080fxsl"
"http://dbpedia.org/resource/Brand_Blanshard","http://rdf.freebase.com/ns/m.02qxnk"
"http://dbpedia.org/resource/Ignacio_Ellacur%C3%ADa","http://rdf.freebase.com/ns/m.02sgkx"
"http://dbpedia.org/resource/Douglas_Kutach","http://rdf.freebase.com/ns/m.011l9fk9"
"http://dbpedia.org/resource/Edward_Feser","http://rdf.freebase.com/ns/m.05xnqjp"
"http://dbpedia.org/resource/Grigori_Mints","http://rdf.freebase.com/ns/m.0fpnmz6"
"http://dbpedia.org/resource/Jane_Mansbridge","http://rdf.freebase.com/ns/m.0100gn1v"
"http://dbpedia.org/resource/Judith_Kelley","http://rdf.freebase.com/ns/m.0108bhk_"
"http://dbpedia.org/resource/Karen_Alter","http://rdf.freebase.com/ns/m.010f4nqd"
"http://dbpedia.org/resource/Lorella_Cedroni","http://rdf.freebase.com/ns/m.0xn8pxt"
"http://dbpedia.org/resource/Peter_Boghossian","http://rdf.freebase.com/ns/m.0zdmftl"
"http://dbpedia.org/resource/S%C3%A9verine_Deneulin","http://rdf.freebase.com/ns/m.011l5k6w"
"http://dbpedia.org/resource/Sabine_Carey","http://rdf.freebase.com/ns/m.0108m8m4"
"http://dbpedia.org/resource/David_B._Zilberman","http://rdf.freebase.com/ns/m.0sggwzn"
"http://dbpedia.org/resource/Gianni_Vattimo","http://rdf.freebase.com/ns/m.07k8bc"
"http://dbpedia.org/resource/James_Francis_Ross","http://rdf.freebase.com/ns/m.0cmc3jn"
"http://dbpedia.org/resource/Juan_V%C3%A1zquez_de_Mella","http://rdf.freebase.com/ns/m.0cdwyv"
"http://dbpedia.org/resource/Andy_Clark","http://rdf.freebase.com/ns/m.032sry"
"http://dbpedia.org/resource/Muhammad_Usman_Damani","http://rdf.freebase.com/ns/m.0ch3vxc"
"http://dbpedia.org/resource/Robert_Stern_(philosopher)","http://rdf.freebase.com/ns/m.05w_1yc"
"http://dbpedia.org/resource/Mary_Daly","http://rdf.freebase.com/ns/m.032q5v"
"http://dbpedia.org/resource/Th%C3%A9odore_Eug%C3%A8ne_C%C3%A9sar_Ruyssen","http://rdf.freebase.com/ns/m.02qkj56"
"http://dbpedia.org/resource/Bryan_Magee","http://rdf.freebase.com/ns/m.05wb1x2"
"http://dbpedia.org/resource/Paul_Watzlawick","http://rdf.freebase.com/ns/m.03_7q3"
"http://dbpedia.org/resource/Robert_C._Solomon","http://rdf.freebase.com/ns/m.03w26z"
"http://dbpedia.org/resource/Roger_Crisp","http://rdf.freebase.com/ns/m.05vxr2d"
"http://dbpedia.org/resource/Claudio_Canaparo","http://rdf.freebase.com/ns/m.064252q"
"http://dbpedia.org/resource/Hans_Kamp","http://rdf.freebase.com/ns/m.0416x7z"
"http://dbpedia.org/resource/Rune_Slagstad","http://rdf.freebase.com/ns/m.09k6vck"
"http://dbpedia.org/resource/Stephen_Neale","http://rdf.freebase.com/ns/m.0b8n7z"
"http://dbpedia.org/resource/Josiah_Warren","http://rdf.freebase.com/ns/m.06h_n6"
"http://dbpedia.org/resource/Abdullah_Quraishi_Al-Azhari","http://rdf.freebase.com/ns/m.059_yj_"
"http://dbpedia.org/resource/Hamka","http://rdf.freebase.com/ns/m.02q8_l_"
"http://dbpedia.org/resource/Ivan_Soll","http://rdf.freebase.com/ns/m.04y8krw"
"http://dbpedia.org/resource/Liu_Junning","http://rdf.freebase.com/ns/m.0bbzjt6"
"http://dbpedia.org/resource/Nancy_Fraser","http://rdf.freebase.com/ns/m.076549"
"http://dbpedia.org/resource/Talib_Jauhari","http://rdf.freebase.com/ns/m.06yf_h"
"http://dbpedia.org/resource/Victor_Prosper_Considerant","http://rdf.freebase.com/ns/m.075lrh"
"http://dbpedia.org/resource/David_Estlund","http://rdf.freebase.com/ns/m.09ggtcq"
"http://dbpedia.org/resource/Jason_Brennan","http://rdf.freebase.com/ns/m.0q41611"
"http://dbpedia.org/resource/Khalid_Masud","http://rdf.freebase.com/ns/m.027y1k3"
"http://dbpedia.org/resource/Qadi_Thanaullah_Panipati","http://rdf.freebase.com/ns/m.0ksr9j"
"http://dbpedia.org/resource/Timothy_Williamson","http://rdf.freebase.com/ns/m.08nh_k"
"http://dbpedia.org/resource/Ann_Cudd","http://rdf.freebase.com/ns/m.0102jyp2"
"http://dbpedia.org/resource/Modjtaba_Sadria","http://rdf.freebase.com/ns/m.07s56yd"
"http://dbpedia.org/resource/Rasheed_Ahmad_Siddiqui","http://rdf.freebase.com/ns/m.0bms2s"
"http://dbpedia.org/resource/Xu_Fuguan","http://rdf.freebase.com/ns/m.0cm98sv"
"http://dbpedia.org/resource/George_Sylvester_Morris","http://rdf.freebase.com/ns/m.09yp5w"
"http://dbpedia.org/resource/Ibn_Dihya_al-Kalby","http://rdf.freebase.com/ns/m.0h648ny"
"http://dbpedia.org/resource/Javier_Gom%C3%A1","http://rdf.freebase.com/ns/m.0jt0vg2"
"http://dbpedia.org/resource/Ioannis_Kottounios","http://rdf.freebase.com/ns/m.0fmddn"
"http://dbpedia.org/resource/Jean_Cavaill%C3%A8s","http://rdf.freebase.com/ns/m.0f2w0r"
"http://dbpedia.org/resource/Hans_Joas","http://rdf.freebase.com/ns/m.0g5dlb"
"http://dbpedia.org/resource/S._N._Balagangadhara","http://rdf.freebase.com/ns/m.02639dr"
"http://dbpedia.org/resource/Anand_Narain_Mulla","http://rdf.freebase.com/ns/m.0273lxc"
"http://dbpedia.org/resource/Hong_Dae-yong","http://rdf.freebase.com/ns/m.0n5vfzq"
"http://dbpedia.org/resource/Elisabeth_Camp","http://rdf.freebase.com/ns/m.0_qjzj_"
"http://dbpedia.org/resource/Pamela_Hieronymi","http://rdf.freebase.com/ns/m.0wg0dgg"
"http://dbpedia.org/resource/Syed_Qazi_Muzainul_Haq","http://rdf.freebase.com/ns/m.0w1fkq2"
"http://dbpedia.org/resource/Adriaan_Theodoor_Peperzak","http://rdf.freebase.com/ns/m.05vmx87"
"http://dbpedia.org/resource/Michael_Henry_Heim","http://rdf.freebase.com/ns/m.0b7579n"
"http://dbpedia.org/resource/Alain_Finkielkraut","http://rdf.freebase.com/ns/m.01gkql"
"http://dbpedia.org/resource/Alain_de_Benoist","http://rdf.freebase.com/ns/m.02_r4k"
"http://dbpedia.org/resource/Alan_Watts","http://rdf.freebase.com/ns/m.01crts"
"http://dbpedia.org/resource/Bernard-Henri_L%C3%A9vy","http://rdf.freebase.com/ns/m.01z58b"
"http://dbpedia.org/resource/Cornel_West","http://rdf.freebase.com/ns/m.02szmg"
"http://dbpedia.org/resource/David_Chalmers","http://rdf.freebase.com/ns/m.01m382"
"http://dbpedia.org/resource/Henry_Sidgwick","http://rdf.freebase.com/ns/m.01dcwz"
"http://dbpedia.org/resource/John_Grinder","http://rdf.freebase.com/ns/m.01h_mc"
"http://dbpedia.org/resource/John_Macmurray","http://rdf.freebase.com/ns/m.02w266"
"http://dbpedia.org/resource/John_Searle","http://rdf.freebase.com/ns/m.012ssr"
"http://dbpedia.org/resource/Tariq_Ramadan","http://rdf.freebase.com/ns/m.02sgnh"
"http://dbpedia.org/resource/William_Lane_Craig","http://rdf.freebase.com/ns/m.01tpjh"
"http://dbpedia.org/resource/Zygmunt_Bauman","http://rdf.freebase.com/ns/m.0313tv"
"http://dbpedia.org/resource/Antony_Flew","http://rdf.freebase.com/ns/m.04tq_d"
"http://dbpedia.org/resource/Karl_Leonhard_Reinhold","http://rdf.freebase.com/ns/m.04qpgj"
"http://dbpedia.org/resource/Hermann_Ulrici","http://rdf.freebase.com/ns/m.05ngbs"
"http://dbpedia.org/resource/Nancy_Cartwright_(philosopher)","http://rdf.freebase.com/ns/m.05mpds"
"http://dbpedia.org/resource/Adam_of_Dryburgh","http://rdf.freebase.com/ns/m.0285xj_"
"http://dbpedia.org/resource/Arda_Denkel","http://rdf.freebase.com/ns/m.0641mj9"
"http://dbpedia.org/resource/David_Orton_(deep_ecology)","http://rdf.freebase.com/ns/m.0gtv544"
"http://dbpedia.org/resource/Erin_Manning_(theorist)","http://rdf.freebase.com/ns/m.0g595wd"
"http://dbpedia.org/resource/Karl_Brugmann","http://rdf.freebase.com/ns/m.06_lzw"
"http://dbpedia.org/resource/Khwaja_Shamsuddin_Azeemi","http://rdf.freebase.com/ns/m.0264nkt"
"http://dbpedia.org/resource/Michael_Devitt","http://rdf.freebase.com/ns/m.0kt4z3"
"http://dbpedia.org/resource/Nathan_Widder","http://rdf.freebase.com/ns/m.0c0211h"
"http://dbpedia.org/resource/Norman_Geisler","http://rdf.freebase.com/ns/m.05xgmdj"
"http://dbpedia.org/resource/Tom_Rockmore","http://rdf.freebase.com/ns/m.0gvtyzk"
"http://dbpedia.org/resource/Yusuf_ibn_Abd_al-Rahman_al-Mizzi","http://rdf.freebase.com/ns/m.0h47_d"
"http://dbpedia.org/resource/Carlo_Penco","http://rdf.freebase.com/ns/m.0bd2cq"
"http://dbpedia.org/resource/Mary_Ainsworth","http://rdf.freebase.com/ns/m.0bd_k4"
"http://dbpedia.org/resource/Philip_Pettit","http://rdf.freebase.com/ns/m.0bd0vr"
"http://dbpedia.org/resource/Ewa_Ziarek","http://rdf.freebase.com/ns/m.0_qkblw"
"http://dbpedia.org/resource/Naomi_Scheman","http://rdf.freebase.com/ns/m.0c4r14q"
"http://dbpedia.org/resource/Eva_Kittay","http://rdf.freebase.com/ns/m.05xwk5z"
"http://dbpedia.org/resource/Valerie_Tiberius","http://rdf.freebase.com/ns/m.0c3fzlm"
"http://dbpedia.org/resource/Camillo_Baldi","http://rdf.freebase.com/ns/m.02qrmrf"
"http://dbpedia.org/resource/Xenocrates","http://rdf.freebase.com/ns/m.0172r1"
