no,fb1,fb2,name_x,phil_x,writ_x,name_y,phil_y,writ_y
38653,/m/0m2l9,/m/07r1_,Neil Young,,,The Smashing Pumpkins,,
38654,/m/0m2l9,/m/045wvq,Neil Young,,,Arcade Fire,,
38655,/m/0m2l9,/m/0d945,Neil Young,,,Alice in Chains,,
38656,/m/0m2l9,/m/035rd6,Neil Young,,,Teenage Fanclub,,
38657,/m/0m2l9,/m/07c7l,Neil Young,,,Television,,
38658,/m/0m2l9,/m/0fr_0cv,Neil Young,,,Emily Busch,,
38659,/m/014_lq,/m/03g5jw,Queens of the Stone Age,,,Kings of Leon,,
38660,/m/014_lq,/m/01289gsz,Queens of the Stone Age,,,,,
38661,/m/014_lq,/m/012nv5_1,Queens of the Stone Age,,,Hit the B Button!,,
38662,/m/014_lq,/m/012pxggp,Queens of the Stone Age,,,Hit the B Button!,,
38663,/m/03qyk1,/m/03g5jw,My Morning Jacket,,,Kings of Leon,,
38664,/m/03g5jw,/m/0fzpn7,Kings of Leon,,,Cold War Kids,,
38665,/m/03g5jw,/m/0fnk02,Kings of Leon,,,The Whigs,,
38666,/m/03g5jw,/m/0f2bh0,Kings of Leon,,,The View,,
38667,/m/03g5jw,/m/04dpt7,Kings of Leon,,,Kasabian,,
38668,/m/03g5jw,/m/08hfg6,Kings of Leon,,,The Kooks,,
38669,/m/03g5jw,/m/0409cdm,Kings of Leon,,,White Lies,,
38670,/m/03g5jw,/m/02q21vv,Kings of Leon,,,Bombay Bicycle Club,,
38671,/m/03g5jw,/m/0dk9ww1,Kings of Leon,,,Mona,,
38672,/m/02wskv,/m/05xq9,Hüsker Dü,,,Pixies,,
38673,/m/01w18lv,/m/05xq9,Captain Beefheart &amp; His Magic Band,,,Pixies,,
38674,/m/016vn3,/m/05xq9,The Cars,,,Pixies,,
38675,/m/01k9t__,/m/05xq9,Black Flag,,,Pixies,,
38676,/m/014vqb,/m/05xq9,"Peter, Paul and Mary",,,Pixies,,
38677,/m/0p1j8,/m/05xq9,Larry Norman,,,Pixies,,
38678,/m/012wrr,/m/014_lq,Kyuss,,,Queens of the Stone Age,,
38679,/m/07mvp,/m/03g5jw,The Rolling Stones,,,Kings of Leon,,
38680,/m/07mvp,/m/01kcms4,The Rolling Stones,,,Steve Miller Band,,
38681,/m/07mvp,/m/0m2l9,The Rolling Stones,,,Neil Young,,
38682,/m/07mvp,/m/07c7l,The Rolling Stones,,,Television,,
38683,/m/0269j3t,/m/068mqz,Édouard Chavannes,,,Marcel Granet,,
38684,/m/033s6,/m/0167xy,Fleetwood Mac,,,Thin Lizzy,,
38685,/m/0qdyf,/m/0167xy,Jeff Beck,,,Thin Lizzy,,
38686,/m/03c3yf,/m/0167xy,Little Feat,,,Thin Lizzy,,
38687,/m/01pbxb,/m/0167xy,Bob Seger,,,Thin Lizzy,,
38688,/m/07m4c,/m/03g5jw,The Band,,,Kings of Leon,,
38689,/m/07m4c,/m/01289gsz,The Band,,,,,
38690,/m/07m4c,/m/012nv5_1,The Band,,,Hit the B Button!,,
38691,/m/07m4c,/m/012pxggp,The Band,,,Hit the B Button!,,
38692,/m/09jm8,/m/03g5jw,Radiohead,,,Kings of Leon,,
38693,/m/09jm8,/m/012hc4hy,Radiohead,,,Present Paradox,,
38694,/m/0d193h,/m/03g5jw,Pearl Jam,,,Kings of Leon,,
38695,/m/012lfr,/m/03g5jw,Creedence Clearwater Revival,,,Kings of Leon,,
38696,/m/0b1hw,/m/014_lq,Soundgarden,,,Queens of the Stone Age,,
38697,/m/01j_2yd,/m/014_lq,Fu Manchu,,,Queens of the Stone Age,,
38698,/m/07yg2,/m/07c7l,The Velvet Underground,,,Television,,
38699,/m/07yg2,/m/070b4,The Velvet Underground,,,Sonic Youth,,
38700,/m/07yg2,/m/07hgm,The Velvet Underground,,,Talking Heads,,
38701,/m/096bjl,/m/07c7l,Steve Reich and Musicians,,,Television,,
38702,/m/0fhr1,/m/07c7l,Love,,,Television,,
38703,/m/012v5c,/m/07c7l,Buffalo Springfield,,,Television,,
38704,/m/071cj8,/m/07c7l,Count Five,,,Television,,
38705,/m/013pgn,/m/07c7l,13th Floor Elevators,,,Television,,
38706,/m/01ljr7z,/m/07c7l,Quicksilver Messenger Service,,,Television,,
38707,/m/026509,/m/07c7l,The Ventures,,,Television,,
38708,/m/0k1bs,/m/07c7l,Jerry Garcia,,,Television,,
38709,/m/01mcbr8,/m/01v7zgk,Stories,,,The Beckies,,
38710,/m/01mcbr8,/m/01r0t_j,Stories,,,Les Fradkin,,
38711,/m/0130zt,/m/03g5jw,The Strokes,,,Kings of Leon,,
38712,/m/02vr7,/m/070b4,Elvis Costello,,,Sonic Youth,,
38713,/m/070b4,/m/0838y,Sonic Youth,,,Weezer,,
38714,/m/070b4,/m/0b1zz,Sonic Youth,,,Nirvana,,
38715,/m/070b4,/m/02zd7f,Sonic Youth,,,Interpol,,
38716,/m/070b4,/m/06k5z2,Sonic Youth,,,Swervedriver,,
38717,/m/070b4,/m/02qhydg,Sonic Youth,,,Foals,,
38718,/m/070b4,/m/07r1_,Sonic Youth,,,The Smashing Pumpkins,,
38719,/m/06gcn,/m/07hgm,Roxy Music,,,Talking Heads,,
38720,/m/06lxn,/m/07hgm,Ramones,,,Talking Heads,,
38721,/m/01wz_ml,/m/01kcms4,Chuck Berry,,,Steve Miller Band,,
38722,/m/01s7mt3,/m/01kcms4,Eric Burdon &amp; the Animals,,,Steve Miller Band,,
38723,/m/07tkz5,/m/01kcms4,Lee Dorsey,,,Steve Miller Band,,
38724,/m/0d_yq,/m/01kcms4,Cream,,,Steve Miller Band,,
38725,/m/0d_yq,/m/014_lq,Cream,,,Queens of the Stone Age,,
38726,/m/0165n5,/m/012vd6,Dinah Washington,,,Aretha Franklin,,
38727,/m/01w3krc,/m/012vd6,Sister Wynona Carr,,,Aretha Franklin,,
38728,/m/0d9xq,/m/012vd6,Ella Fitzgerald,,,Aretha Franklin,,
38729,/m/0d9xq,/m/0gps0z,Ella Fitzgerald,,,Nicole Scherzinger,,
38730,/m/0169r6,/m/012vd6,Sarah Vaughan,,,Aretha Franklin,,
38731,/m/03h_yfh,/m/012vd6,Nat King Cole,,,Aretha Franklin,,
38732,/m/012v95,/m/012vd6,Sam Cooke,,,Aretha Franklin,,
38733,/m/012v95,/m/03j3ghh,Sam Cooke,,,Otis Redding,,
38734,/m/012v95,/m/01pq5j7,Sam Cooke,,,Amy Winehouse,,
38735,/m/06m61,/m/0m2l9,Roy Orbison,,,Neil Young,,
38736,/m/03h_fk5,/m/0m2l9,Johnny Cash,,,Neil Young,,
38737,/m/03h_fk5,/m/05rx__,Johnny Cash,,,H. Jon Benjamin,,
38738,/m/015phm,/m/0m2l9,Jimmy Reed,,,Neil Young,,
38739,/m/05_ncl,/m/0m2l9,The Shadows,,,Neil Young,,
38740,/m/012z8_,/m/01wcp_g,Marvin Gaye,,,John Legend,,
38741,/m/012z8_,/m/01vvyfh,Marvin Gaye,,,George Michael,,
38742,/m/07s89wn,/m/02wzwnc,Bowdoin B. Crowninshield,,,Charles Mower,,
38743,/m/0djvz9h,/m/02wzwnc,Arthur Binney,,,Charles Mower,,
38744,/m/04k05,/m/014_lq,Led Zeppelin,,,Queens of the Stone Age,,
38745,/m/01czx,/m/014_lq,Black Sabbath,,,Queens of the Stone Age,,
38746,/m/04rcr,/m/014_lq,Metallica,,,Queens of the Stone Age,,
38747,/m/012lsf,/m/014_lq,MC5,,,Queens of the Stone Age,,
38748,/m/019ynl,/m/014_lq,Screaming Trees,,,Queens of the Stone Age,,
38749,/m/02qt8v,/m/07hgm,Pere Ubu,,,Talking Heads,,
38750,/m/0qmny,/m/07hgm,Funkadelic,,,Talking Heads,,
38751,/m/0407f,/m/07hgm,James Brown,,,Talking Heads,,
38752,/m/0407f,/m/09889g,James Brown,,,Michael Jackson,,
38753,/m/0407f,/m/013qy3,James Brown,,,Lenny Henry,,
38754,/m/01ggm,/m/01vrncs,Blind Lemon Jefferson,,,Bob Dylan,,1.0
38755,/m/01wg25j,/m/01vrncs,Little Richard,,,Bob Dylan,,1.0
38756,/m/01wg25j,/m/07c0j,Little Richard,,,The Beatles,,
38757,/m/01wg25j,/m/03j3ghh,Little Richard,,,Otis Redding,,
38758,/m/01hqvc,/m/01vrncs,Carter Family,,,Bob Dylan,,1.0
38759,/m/0432t,/m/07hgm,Jonathan Richman,,,Talking Heads,,
38760,/m/01nyhv9,/m/01kcms4,"Johnny ""Guitar"" Watson",,,Steve Miller Band,,
38761,/m/01n0v5_,/m/012vd6,Sister Katy Marie,,,Aretha Franklin,,
38762,/m/0394y,/m/07c7l,Grateful Dead,,,Television,,
38763,/m/016hs_,/m/07c7l,Moby Grape,,,Television,,
38764,/m/056z1mn,/m/054xnp,Elliot Scott,,,John Barry,,1.0
38765,/m/01d1nj,/m/05mrhh,Reinhold Niebuhr,,,Christopher Lasch,,
38766,/m/01d1nj,/m/051cc,Reinhold Niebuhr,,,"Martin Luther King, Jr.",,1.0
38767,/m/01d1nj,/m/0lg8p,Reinhold Niebuhr,,,Dietrich Bonhoeffer,,1.0
38768,/m/01d1nj,/m/02mjmr,Reinhold Niebuhr,,,Barack Obama,,1.0
38769,/m/01d1nj,/m/01d1v6,Reinhold Niebuhr,,,Michael Novak,1.0,1.0
38770,/m/03njl6,/m/05mrhh,Orestes Brownson,1.0,,Christopher Lasch,,
38771,/m/03mg85k,/m/05mrhh,William Leuchtenburg,,,Christopher Lasch,,
38772,/m/02p3j2,/m/06w911y,Brian Blessed,,,Andy Kind,,
38773,/m/0cy9m,/m/0cwk2,Hans Holbein the Younger,,,Jean-Auguste-Dominique Ingres,,
38774,/m/0g5ln,/m/06y8v,John Dryden,,1.0,Walter Scott,,
38775,/m/0154qm,/m/02qfkfh,Cate Blanchett,,,Natalie Dormer,,
38776,/m/027xvq8,/m/03w3gw,"Alfred Harmsworth, 1st Viscount Northcliffe",,,Philip Gibbs,,
38777,/m/0dnqgnw,/m/0dnqgnn,Benjamin Ingham,,,John Whitaker,,
38778,/m/0dnr9jh,/m/0dnqgnn,John Woodhouse,,,John Whitaker,,
38779,/m/0dnr9jh,/m/0dnqgnw,John Woodhouse,,,Benjamin Ingham,,
38780,/m/01rmh0,/m/0ds4j1y,Duncan Kennedy,1.0,,Gary Peller,,
38781,/m/01rmh0,/m/0ds4g6n,Duncan Kennedy,1.0,,Louis Michael Seidman,,
38782,/m/0b19gn,/m/04g0785,Daniel Tosh,,1.0,Jeff Dye,,
38783,/m/01ydhd,/m/026dp6,Bob Barker,,,Richard Karn,,
38784,/m/02lk1s,/m/0bqs56,Robert Smigel,,,Conan O'Brien,,
38785,/m/019smn,/m/0fvfg6,Nathaniel Branden,,1.0,Stefan Molyneux,,
38786,/m/09r0yc,/m/04g0785,Nick Swardson,,,Jeff Dye,,
38787,/m/01mxt_,/m/01s7qqw,Steve Vai,,,Brendon Small,,
38788,/m/0j6cj,/m/01s7qqw,Joe Satriani,,,Brendon Small,,
38789,/m/02dkcr,/m/0bwhtwl,Nâzım Hikmet,,,Tahir Musa Ceylan,,
38790,/m/0fpr5n1,/m/0fpr551,Frank T. Huntoon,,,Lillian M. Fletcher,,
38791,/m/07xyw9,/m/0fpsbqb,Darius Ogden Mills,,,E. J. Townsend,,
38792,/m/021yw7,/m/04lj4tf,Seth MacFarlane,,,Matthew Creed,,
38793,/m/021yw7,/m/02wcd14,Seth MacFarlane,,,Amy Schumer,,
38794,/m/0fq8j02,/m/01md0py,Barrie Marshall,,,Man,,
38795,/m/0fq8j02,/m/016vqk,Barrie Marshall,,,Lionel Richie,,
38796,/m/0fq8j02,/m/0ffgh,Barrie Marshall,,,R. Kelly,,
38797,/m/0fq8j02,/m/016ppr,Barrie Marshall,,,Destiny's Child,,
38798,/m/0fq8j02,/m/0bv9mx,Barrie Marshall,,,Curtis Stigers,,
38799,/m/0fq8j02,/m/0hmlc,Barrie Marshall,,,Backstreet Boys,,
38800,/m/0fq8j02,/m/01vvyfh,Barrie Marshall,,,George Michael,,
38801,/m/031mly,/m/0fq8j02,Bill Graham,,,Barrie Marshall,,
38802,/m/03xpr2j,/m/051x8s,Professor Longhair,,,"Clarence ""Frogman"" Henry",,
38803,/m/02z45h2,/m/06th9v,Alfred Peet,,,Jerry Baldwin,,
38804,/m/0bgk217,/m/0g4vlw6,Vaughnette Goode-Walker,,,Clinton D. Powell,,
38805,/m/0bgk217,/m/0bvrp9p,Vaughnette Goode-Walker,,,Anis Mogani,,
38806,/m/01gbpv,/m/09h_q,Alexander Scriabin,,,Igor Stravinsky,,
38807,/m/01gbpv,/m/06wvj,Alexander Scriabin,,,Sergei Prokofiev,,
38808,/m/0g4yy47,/m/0g4yv6t,Moody Spofford,,,Timothy Palmer,,
38809,/m/02q_mqh,/m/040rbs,John Wesley Dafoe,,,Graham Spry,,
38810,/m/013qqh,/m/013pvh,John Smeaton,,,Benjamin Henry Latrobe,,
38811,/m/013qqh,/m/02cf17,John Smeaton,,,William Jessop,,
38812,/m/0g4vlw6,/m/0lhn5,Clinton D. Powell,,,Savannah,,
38813,/m/06h_n6,/m/0kmkv,Josiah Warren,,,Lysander Spooner,1.0,
38814,/m/06h_n6,/m/05d5kj,Josiah Warren,,,Émile Armand,,
38815,/m/06h_n6,/m/07b5kp,Josiah Warren,,,Kevin Carson,,
38816,/m/0121qt,/m/0mj0c,Alexander Bain,1.0,,William James,1.0,
38817,/m/026vc0,/m/05qzv,Jack Spicer,,1.0,Philip K. Dick,,1.0
38818,/m/01j9cl,/m/04n0qc5,Robert Creeley,,1.0,Chris Funkhouser,,
38819,/m/0btl4,/m/0h25,O. Henry,,1.0,Ayn Rand,1.0,1.0
38820,/m/0h953,/m/052hl,Fred Astaire,,,Mel Brooks,,
38821,/m/029hs1,/m/0c8fsq,Armin Hofmann,,,April Greiman,,
38822,/m/029hs1,/m/0n53_f9,Armin Hofmann,,,Dan Friedman,,
38823,/m/02rv36g,/m/0c8fsq,Wolfgang Weingart,,,April Greiman,,
38824,/m/02rv36g,/m/0n53_f9,Wolfgang Weingart,,,Dan Friedman,,
38825,/m/077gl,/m/02vhhp,Sam Loyd,,,Will Shortz,,
38826,/m/02cst9,/m/02vhhp,Henry Dudeney,,,Will Shortz,,
38827,/m/0g5l1s3,/m/02vhhp,Gerald Lynton Kaufman,,,Will Shortz,,
38828,/m/02789ry,/m/02vhhp,Margaret Farrar,,,Will Shortz,,
38829,/m/0dd6vj,/m/090tyt,John C. Maxwell,,1.0,Joyce Meyer,,1.0
38830,/m/029cqy,/m/0g7kc,Felix Ehrenhaft,,,Paul Feyerabend,1.0,
38831,/m/03d_zyj,/m/01wj0gb,Dr. Demento,,,"""Weird Al"" Yankovic",,
38832,/m/06wszw,/m/06rc78,Marc Seguin,,,Louis Vicat,,
38833,/m/017t_d,/m/081nh,George Herriman,,,Walt Disney,,
38834,/m/017t_d,/m/019rx,George Herriman,,,Bill Watterson,,
38835,/m/017t_d,/m/041sn_,George Herriman,,,Craig McCracken,,
38836,/m/017t_d,/m/02bqyq,George Herriman,,,Larry Gonick,,
38837,/m/017t_d,/m/0154jw,George Herriman,,,Patrick McDonnell,,
38838,/m/017t_d,/m/0blgl,George Herriman,,,Charles M. Schulz,,1.0
38839,/m/017t_d,/m/08659,George Herriman,,,Will Eisner,,1.0
38840,/m/017t_d,/m/0250f,George Herriman,,,Chuck Jones,,
38841,/m/0blgl,/m/019rx,Charles M. Schulz,,1.0,Bill Watterson,,
38842,/m/0blgl,/m/05y13nb,Charles M. Schulz,,1.0,David LaRochelle,,1.0
38843,/m/0blgl,/m/05wgp75,Charles M. Schulz,,1.0,Jim Keeble,,
38844,/m/081nh,/m/09889g,Walt Disney,,,Michael Jackson,,
38845,/m/081nh,/m/0739y,Walt Disney,,,Spike Milligan,,1.0
38846,/m/081nh,/m/05rx__,Walt Disney,,,H. Jon Benjamin,,
38847,/m/081nh,/m/044f7,Walt Disney,,,Jim Henson,,
38848,/m/081nh,/m/01c58j,Walt Disney,,,Bob Clampett,,
38849,/m/081nh,/m/03b78r,Walt Disney,,,Kevin Clash,,
38850,/m/081nh,/m/05k0nk,Walt Disney,,,Zdeněk Miler,,
38851,/m/09889g,/m/01trhmt,Michael Jackson,,,Usher,,
38852,/m/09889g,/m/0j1yf,Michael Jackson,,,Justin Timberlake,,
38853,/m/09889g,/m/015f7,Michael Jackson,,,Britney Spears,,
38854,/m/09889g,/m/0478__m,Michael Jackson,,,Lady Gaga,,
38855,/m/09889g,/m/0gps0z,Michael Jackson,,,Nicole Scherzinger,,
38856,/m/09889g,/m/04rcg1,Michael Jackson,,,Leigh Francis,,1.0
38857,/m/09889g,/m/013qy3,Michael Jackson,,,Lenny Henry,,
38858,/m/017gd_,/m/0463t8l,David Baltimore,,,Victor Ambros,,
38859,/m/0g9mlvx,/m/0bs4bs3,Ferdinand Vouet,,,Jacques d'Agar,,
38860,/m/0g9mpy7,/m/01pq7h8,Adriano Vendramelli,,,Mario Brunello,,
38861,/m/09mbq5,/m/01pq7h8,Antonio Janigro,,,Mario Brunello,,
38862,/m/0g9mpyh,/m/09mbq5,Giovanni Berti,,,Antonio Janigro,,
38863,/m/0g9mpyl,/m/09mbq5,Gilberto Crepax,,,Antonio Janigro,,
38864,/m/02x5h,/m/01sm0m,François Truffaut,,,Jean-Pierre Léaud,,
38865,/m/02x5h,/m/05t0d1k,François Truffaut,,,Arnaldo Jabor,,1.0
38866,/m/02x5h,/m/02ld6x,François Truffaut,,,Wes Anderson,,
38867,/m/0bj5k_k,/m/0lhn5,Jim Morekis,,,Savannah,,
38868,/m/03xnjy,/m/0lhn5,Savannah State University,,,Savannah,,
38869,/m/027zbsh,/m/0lhn5,W. W. Law,,,Savannah,,
38870,/m/0bghvcw,/m/0lhn5,Ja A. Jahannes,,1.0,Savannah,,
38871,/m/0620ks,/m/0lhn5,John Berendt,,1.0,Savannah,,
38872,/m/016jll,/m/0lhn5,Johnny Mercer,,,Savannah,,
38873,/m/05dpch,/m/0lhn5,Paula Deen,,,Savannah,,
38874,/m/05whf8,/m/0lhn5,Armstrong State University,,,Savannah,,
38875,/m/0264664,/m/0bvpz,Samuel Brown,,,Thomas Telford,,
38876,/m/01k780,/m/03f3z7v,Theda Bara,,,Pola Negri,,
38877,/m/01k780,/m/05wchc,Theda Bara,,,Louise Glaum,,
38878,/m/01k780,/m/06s44b,Theda Bara,,,Nita Naldi,,
38879,/m/06dntc,/m/031kxd,John Baldessari,,,Richard Prince,,
38880,/m/06dntc,/m/05mdjh,John Baldessari,,,Lawrence Weiner,,
38881,/m/06dntc,/m/074g02,John Baldessari,,,Cindy Sherman,,
38882,/m/02bw5s,/m/07fjlb,Yusuf al-Qaradawi,,,Muhammad Taqi Usmani,,
38883,/m/03j24kf,/m/01vvyfh,Paul McCartney,,,George Michael,,
38884,/m/049l7,/m/06_n1_,Ken Loach,,,David Yates,,
38885,/m/018q7p,/m/02mjmr,Saul Alinsky,,1.0,Barack Obama,,1.0
38886,/m/01vvycq,/m/0gps0z,Prince,,1.0,Nicole Scherzinger,,
38887,/m/01j2h7,/m/05blpgl,Richard Trevithick,,,Christopher Blackett,,
38888,/m/02pj2f4,/m/01xws,Dimitrie Gerota,,,Constantin Brâncuși,,
38889,/m/020jh_,/m/01xws,Antonin Mercié,,,Constantin Brâncuși,,
38890,/m/02cf17,/m/0bvpz,William Jessop,,,Thomas Telford,,
38891,/m/02cf17,/m/012ldz,William Jessop,,,John Rennie the Elder,,
38892,/m/0bnfbp8,/m/0f_nh8,Pont de Neuilly,,,Over Bridge,,
38893,/m/0b1f4_,/m/0271kq8,Ron Sweed,,,Son of Ghoul,,
38894,/m/05bwcw,/m/0b1f4_,Ghoulardi,,,Ron Sweed,,
38895,/m/02x4p12,/m/0gdsbhj,Jean de Suarez d'Aulan,,,Patrick d'Aulan,,
38896,/m/0gbm3jq,/m/0gbm307,Andrew Hogue,,,Daniel H. Harrison,,
38897,/m/03t96v,/m/0gf7xw3,Moritz Hauptmann,,,Ernst Naumann,,
38898,/m/0gf7_ns,/m/0bmbq0n,Benjamin Robert Papperitz,,,Paul Homeyer,,
38899,/m/03c1yzy,/m/0ph2w,Jim Parsons,,,Johnny Carson,,
38900,/m/0gfh5rq,/m/01r91w,Diana Poulton,,,Peter Warlock,,
38901,/m/0173lp,/m/03lmwp,Gloria Swanson,,,Virginia Grey,,
38902,/m/01934k,/m/0crfsdg,Loretta Young,,,Dorothy Van,,
38903,/m/02dmts,/m/01934k,Mae Murray,,,Loretta Young,,
38904,/m/01thjq,/m/022kp6,Nikolai Berdyaev,1.0,,Olavo de Carvalho,1.0,
38905,/m/04s24k,/m/05rx__,Foster Brooks,,,H. Jon Benjamin,,
38906,/m/02dztn,/m/05rx__,Pat Hingle,,,H. Jon Benjamin,,
38907,/m/02dztn,/m/0q5hw,Pat Hingle,,,Jerry Seinfeld,,1.0
38908,/m/042v2,/m/05wgp75,John Irving,,,Jim Keeble,,
38909,/m/02fn5,/m/05rx__,Dennis Hopper,,,H. Jon Benjamin,,
38910,/m/0f0kz,/m/05rx__,Christopher Lee,,,H. Jon Benjamin,,
38911,/m/0f0kz,/m/07rd7,Christopher Lee,,,Tim Burton,,
38912,/m/0f0kz,/m/0343h,Christopher Lee,,,George Lucas,,
38913,/m/02sxb9,/m/05rx__,Jack Klugman,,,H. Jon Benjamin,,
38914,/m/02_p8v,/m/0ph2w,Michael Gough,,,Johnny Carson,,
38915,/m/02_p8v,/m/0q5hw,Michael Gough,,,Jerry Seinfeld,,1.0
38916,/m/02_p8v,/m/01b9db,Michael Gough,,,Redd Foxx,,
38917,/m/02_p8v,/m/05rx__,Michael Gough,,,H. Jon Benjamin,,
38918,/m/02_p8v,/m/02g8h,Michael Gough,,,Denis Leary,,1.0
38919,/m/01__r0,/m/05rx__,Tom Bosley,,,H. Jon Benjamin,,
38920,/m/013sg6,/m/05rx__,Vincent Price,,1.0,H. Jon Benjamin,,
38921,/m/0fb7c,/m/05rx__,Leslie Nielsen,,,H. Jon Benjamin,,
38922,/m/04ct6p,/m/02mjmr,Nipsey Russell,,,Barack Obama,,1.0
38923,/m/04ct6p,/m/09889g,Nipsey Russell,,,Michael Jackson,,
38924,/m/02p7xc,/m/0bz61r,Frank Skinner,,,Russell Howard,,
38925,/m/0j582,/m/01b9db,Kirk Douglas,,,Redd Foxx,,
38926,/m/014kw8,/m/02lqj,Philip Sidney,,,Edmund Spenser,,
38927,/m/0k014,/m/0q5hw,Ricardo Montalbán,,,Jerry Seinfeld,,1.0
38928,/m/0131kb,/m/05rx__,Donald Pleasence,,,H. Jon Benjamin,,
38929,/m/0fjj5,/m/0268s1n,Tommy Cooper,,,Jason Manford,,1.0
38930,/m/0fjj5,/m/06gyld,Tommy Cooper,,,Justin Lee Collins,,
38931,/m/0fjj5,/m/061wm,Tommy Cooper,,,Paul Whitehouse,,
38932,/m/022q4j,/m/05rx__,Cesar Romero,,,H. Jon Benjamin,,
38933,/m/02jsdq,/m/0ggn958,André Le Nôtre,,,Guillaume Beaumont,,
38934,/m/01k1dgk,/m/0bkf4,Joe Higgs,,,Bob Marley,,
38935,/m/0cn0ys,/m/07fhlw,Steven Strogatz,,,Arthur Winfree,,
38936,/m/02qkw8z,/m/0268s1n,Michael McIntyre,,,Jason Manford,,1.0
38937,/m/01rtjk,/m/01rtn7,Utagawa Kuniyoshi,,,Yoshitoshi,,
38938,/m/0gg89tf,/m/0bghv63,Aberjhani,,1.0,Second Harlem Renaissance,,
38939,/m/0gg89tf,/m/0bghvdl,Aberjhani,,1.0,Miriam K. Center,,
38940,/m/0gg89tf,/m/0bghvds,Aberjhani,,1.0,Robert T.S. Mickles,,
38941,/m/076wlk,/m/021xsc,John Farrow,,1.0,Radley Metzger,,
38942,/m/01wmf_9,/m/01w524f,Jobriath,,,Morrissey,,
38943,/m/01t94_1,/m/0ph2w,George Burns,,1.0,Johnny Carson,,
38944,/m/01k8f20,/m/06tnk6,Eddie Cantor,,,Joe Franklin,,
38945,/m/01m42d0,/m/09yrh,Telly Savalas,,,Jennifer Aniston,,
38946,/m/01vb403,/m/0lx2l,Dick Van Dyke,,1.0,Jim Carrey,,
38947,/m/01vb403,/m/0pnf3,Dick Van Dyke,,1.0,Carl Reiner,,1.0
38948,/m/01t95m_,/m/0lrh,Wavy Gravy,,,Allen Ginsberg,,1.0
38949,/m/01kfq_h,/m/04gr35,Bill Engvall,,,Larry the Cable Guy,,
38950,/m/01kfq_h,/m/04lj4tf,Bill Engvall,,,Matthew Creed,,
38951,/m/01s7qqw,/m/049fgvm,Brendon Small,,,Louis C.K.,,
38952,/m/01s7qqw,/m/0ph2w,Brendon Small,,,Johnny Carson,,
38953,/m/01s7qqw,/m/014z8v,Brendon Small,,,George Carlin,,1.0
38954,/m/01s7qqw,/m/081lh,Brendon Small,,,Woody Allen,,1.0
38955,/m/01s7qqw,/m/04z9j,Brendon Small,,,Marx Brothers,,
38956,/m/01s7qqw,/m/0p_47,Brendon Small,,,Steve Martin,,
38957,/m/01s7qqw,/m/029_3,Brendon Small,,,David Letterman,,
38958,/m/01s7qqw,/m/01mxt_,Brendon Small,,,Steve Vai,,
38959,/m/01s7qqw,/m/0j6cj,Brendon Small,,,Joe Satriani,,
38960,/m/01t_wfl,/m/06crng,Peter Cook,,,Russell Brand,,
38961,/m/01t_wfl,/m/01wp_jm,Peter Cook,,,Bill Hicks,,
38962,/m/01t_wfl,/m/0h0yt,Peter Cook,,,Stephen Fry,,
38963,/m/01t_wfl,/m/0c9c0,Peter Cook,,,Sacha Baron Cohen,,
38964,/m/01t_wfl,/m/061wm,Peter Cook,,,Paul Whitehouse,,
38965,/m/01t_wfl,/m/0dzf_,Peter Cook,,,Robin Williams,,
38966,/m/01t_wfl,/m/0bz5v2,Peter Cook,,,John Oliver,,
38967,/m/020zhc,/m/07g1jy,Abel Gance,,,Jean Epstein,,1.0
38968,/m/0gk9r60,/m/0gk9p9j,Juan Bautista Sachetti,,,Virgilio Rabaglio,,
38969,/m/03cw9g,/m/0gk9r60,Filippo Juvarra,,,Juan Bautista Sachetti,,
38970,/m/043q0,/m/0gkcw4d,Jefferson Davis,,,Jacob U. Payne,,
38971,/m/0412y0c,/m/02x6v26,Igreja de São Roque,,,Cathedral of Salvador,,
38972,/m/01tvb98,/m/01vsl3_,The Goons,,,John Lennon,,1.0
38973,/m/01tvb98,/m/04sd0,The Goons,,,Monty Python,,
38974,/m/01tvb98,/m/01t0cc,The Goons,,,The Firesign Theatre,,
38975,/m/099p5,/m/086x_,Linus Pauling,,,William Lipscomb,,
38976,/m/086x_,/m/06lwv,William Lipscomb,,,Roald Hoffmann,,
38977,/m/086x_,/m/0805n_8,William Lipscomb,,,Thomas A. Steitz,,
38978,/m/086x_,/m/06hm4z,William Lipscomb,,,Ada Yonath,,
38979,/m/01hb6v,/m/079fgp,Christopher Hitchens,,1.0,Sam Harris,1.0,1.0
38980,/m/01hb6v,/m/06g4_,Christopher Hitchens,,1.0,,,
38981,/m/01hb6v,/m/0h0yt,Christopher Hitchens,,1.0,Stephen Fry,,
38982,/m/01hb6v,/m/08tl44,Christopher Hitchens,,1.0,Peter Middlebrook,,
38983,/m/0hyrg,/m/0378hn,Bobby Robson,,,José Mourinho,,
38984,/m/0gls4_l,/m/085xwg,Qamaruzzaman Azmi,,,Iftikhar Arif,,
38985,/m/092hvd,/m/044wb,György Márkus,1.0,,Jürgen Habermas,1.0,
38986,/m/092hvd,/m/073x7n,György Márkus,1.0,,Axel Honneth,1.0,
38987,/m/017lcv,/m/0d7t6,Victor Cousin,1.0,,Pierre-Joseph Proudhon,1.0,
38988,/m/01hx54,/m/08z873,Julius von Sachs,,,Dukinfield Henry Scott,,
